frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,147.3,12,739,873,36.901237194195105,43.592395223995034,,,,,,,,,,,,,,,,,,,,,,,77,817,697,40.79609037572044,34.804008557989164,,,,,,,,,,,,,
1,147.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,1029,800,51.38210158704569,39.947212118208505,,,,,,,,,,,,,
2,274.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,815,801,40.696222345424914,39.99714613335627,,,,,,,,,,,,,
3,297.8,19,273,768,13.631986135338652,38.34932363348017,-40.2115328783931,-9.758974124540327,1520.2847969146735,333.2719051464374,,,,,,,,,,21,721,868,36.002424921535415,43.34272514825623,,,,,19,343,866,17.127367195681895,43.24285711796071,-40.901859623086544,14.583152481648998,1546.3841067329515,-551.3479199111155,,,,,,,,,
4,322.9,20,273,767,13.631986135338652,38.299389618332405,,,,,,,,,,,,,,21,721,868,36.002424921535415,43.34272514825623,,,,,20,343,866,17.127367195681895,43.24285711796071,-35.0036670169132,3.367699742152002,1823.107657130894,-175.40102823708332,,,,,,,,,
5,336.0,20,273,768,13.631986135338652,38.34932363348017,,,,,,,,,,,,,,21,720,867,35.95249090638765,43.292791133108466,,,,,19,343,866,17.127367195681895,43.24285711796071,-143.62784063448345,19.779257714494552,7891.639595301294,-1086.772401895306,,,,,,,,,
6,350.7,20,273,767,13.631986135338652,38.299389618332405,0.0,-0.367326977669226,0.0,21.7998206331885,,,,,,,,,,21,721,868,36.002424921535415,43.34272514825623,0.0,0.0,0.0,0.0,19,343,866,17.127367195681895,43.24285711796071,0.0,0.0,0.0,0.0,,,,,,,,,
7,361.3,20,273,768,13.631986135338652,38.34932363348017,0.0,-0.13452051494548145,0.0,-74.733619414156,,,,,,,,,,21,721,868,36.002424921535415,43.34272514825623,0.0,0.0,0.0,0.0,19,343,866,17.127367195681895,43.24285711796071,0.0,0.0,0.0,0.0,,,,,,,,,
8,372.4,20,273,768,13.631986135338652,38.34932363348017,0.0,0.0,0.0,0.0,,,,,,,,,,21,721,867,36.002424921535415,43.292791133108466,0.6744111567627092,0.0,-38.31881572515389,0.0,19,343,866,17.127367195681895,43.24285711796071,0.0,0.0,0.0,0.0,,,,,,,,,
9,384.4,20,273,767,13.631986135338652,38.299389618332405,0.0,0.0,0.0,0.0,,,,,,,,,,21,721,868,36.002424921535415,43.34272514825623,0.0,0.0,0.0,0.0,19,343,866,17.127367195681895,43.24285711796071,0.0,0.0,0.0,0.0,,,,,,,,,
