frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,346,710,17.27716924112518,35.45315075491005,,,,,,,,,,,,,
1,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,263,944,13.132645983861046,47.13771029948604,,,,,,,,,,,,,
2,279.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,777,942,38.79872976981001,47.03784226919051,,,,,,,,,,,,,
3,302.8,19,220,24,10.98548333250734,1.1984163635462552,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,839,565,41.89463870897117,28.212718558484756,,,,,16,530,349,26.465028028313135,17.42697128656846,16.418254975372193,-32.900816204723476,-616.0696050796319,1199.3984199064394,21,781,897,38.99846583040105,44.790811587541285,,,,
4,328.4,20,219,24,10.935549317359579,1.1984163635462552,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,838,567,41.84470469382341,28.312586588780277,,,,,17,530,348,26.465028028313135,17.3770372714207,14.54158660400681,-31.462979240030574,-716.3343154683154,1610.4867532492897,21,780,897,38.94853181525329,44.790811587541285,,,,
5,343.5,20,219,24,10.935549317359579,1.1984163635462552,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,839,566,41.89463870897117,28.26265257363252,,,,,16,530,348,26.465028028313135,17.3770372714207,-72.31897689402957,-173.91689180183633,3747.097248395313,9011.237917193588,21,780,897,38.94853181525329,44.790811587541285,,,,
6,356.1,20,219,23,10.935549317359579,1.1484823483984945,0.33697860281781394,0.33697860281781394,47.79838337841324,47.79838337841324,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,838,566,41.84470469382341,28.26265257363252,-0.3970211234303108,0.3970211234303108,20.256179766852597,-20.256179766852597,17,530,348,26.465028028313135,17.3770372714207,0.0,0.33697860281780184,0.0,47.79838337841154,21,780,897,38.94853181525329,44.790811587541285,-0.3970211234303108,0.0,20.256179766852597,0.0
7,369.0,20,219,24,10.935549317359579,1.1984163635462552,0.6761184920973313,0.0,33.30632965996704,0.0,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,838,566,41.84470469382341,28.26265257363252,0.0,0.0807022211896341,0.0,64.56177695170722,16,530,349,26.465028028313135,17.42697128656846,0.0,0.5954162709076732,0.0,-31.25544729174136,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
8,382.1,20,220,24,10.98548333250734,1.1984163635462552,0.6339970164413389,0.0,-34.17773673538218,0.0,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,839,566,41.89463870897117,28.26265257363252,-0.6863000084400532,0.0,-35.55958592953642,0.0,17,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.6863000084400532,0.0,35.55958592953642,0.0
9,395.3,20,220,24,10.98548333250734,1.1984163635462552,0.2869886730078203,0.717768841892611,-50.3488900013721,-28.370309956229708,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,838,566,41.84470469382341,28.26265257363252,0.0,0.43078016888477544,0.0,21.97858004514161,16,530,349,26.465028028313135,17.42697128656846,0.0,0.28698867300781006,0.0,-50.34889000137029,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
