frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,141.5,16,709,854,35.403216739762286,42.64364893618758,,,,,,,,,,,,,,,,,,,,,,,90,584,810,29.16146484629221,40.446552269686116,,,,,,,,,,,,,
1,141.5,23,716,858,35.752754845796616,42.843384996778624,,,,,,,,,,,,,,,,,,,,,,,79,72,686,3.5952490906387657,34.25473439136379,,,,,,,,,,,,,
2,267.8,23,716,858,35.752754845796616,42.843384996778624,,,,,,,,,,,,,,,,,,,,,,,33,759,948,37.89991749715032,47.33744636007708,,,,,,,,,,,,,
3,294.8,20,284,733,14.18126030196402,36.601633103308544,-39.35703843561748,-11.033423862119344,1292.5912546816821,370.24912288991106,20,302,895,15.080072574623712,44.69094355724577,,,,,20,716,858,35.752754845796616,42.843384996778624,,,,,18,338,838,16.877697119943093,41.84470469382341,-22.431589008936843,2.5531889928871134,752.7378862059347,-85.67748298278909,19,765,904,38.19952158803688,45.140349693575615,,,,
4,314.3,20,284,733,14.18126030196402,36.601633103308544,-28.49071208185091,-8.243840301461491,1115.0963632818366,322.6551977088648,20,302,895,15.080072574623712,44.69094355724577,,,,,21,715,859,35.702820830648854,42.89331901192638,,,,,18,338,838,16.877697119943093,41.84470469382341,17.542892161510046,10.024509806577175,-686.6102607244641,-392.3487204139797,20,764,903,38.149587572889125,45.09041567842785,,,,
5,335.8,20,284,733,14.18126030196402,36.601633103308544,-122.01071574565948,-35.30402654677647,5741.6807409722105,1661.3659551424223,20,302,895,15.080072574623712,44.69094355724577,,,,,20,715,859,35.702820830648854,42.89331901192638,,,,,18,338,839,16.877697119943093,41.89463870897117,-118.90396140954314,-31.508137612467085,5595.4805369196765,1427.445628658368,20,764,903,38.149587572889125,45.09041567842785,,,,
6,354.4,20,283,733,14.13132628681626,36.601633103308544,0.5415736375364293,0.0,46.28834508858385,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,21,715,859,35.702820830648854,42.89331901192638,-0.31658715520817393,-0.5415736375363716,17.491003050175333,-46.288345088578914,18,338,838,16.877697119943093,41.84470469382341,0.0,0.0,0.0,0.0,19,764,903,38.149587572889125,45.09041567842785,-0.31658715520812886,0.5415736375364486,17.491003050172843,46.288345088585494
7,365.4,20,284,733,14.18126030196402,36.601633103308544,0.0,0.0,0.0,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,20,716,858,35.752754845796616,42.843384996778624,-0.5223376818874673,0.522337681887393,-58.68962717836725,58.68962717835891,18,338,838,16.877697119943093,41.84470469382341,0.0,0.0,0.0,0.0,20,764,903,38.149587572889125,45.09041567842785,0.9078847238412466,1.8157694476826223,35.53364868263198,71.06729736526903
8,378.3,20,284,733,14.18126030196402,36.601633103308544,0.0,0.0,0.0,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,20,716,858,35.752754845796616,42.843384996778624,-0.46226282104003885,-0.4908903987128251,-77.04380350667311,32.1895343418246,18,338,838,16.877697119943093,41.84470469382341,0.0,0.46226282104003885,0.0,77.04380350667311,19,764,903,38.149587572889125,45.09041567842785,0.0,0.0,0.0,0.0
9,390.6,20,284,733,14.18126030196402,36.601633103308544,0.8132473871799258,0.0,-31.278745660766376,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,20,715,858,35.702820830648854,42.843384996778624,0.0,-0.4191231615674311,0.0,53.053564755371184,18,338,838,16.877697119943093,41.84470469382341,0.0,0.0,0.0,0.0,19,764,904,38.149587572889125,45.140349693575615,0.0,0.8132473871799548,0.0,-31.278745660767488
10,398.7,20,284,733,14.18126030196402,36.601633103308544,0.0,0.0,0.0,0.0,20,302,895,15.080072574623712,44.69094355724577,-0.18189644394785437,0.0,-10.924711348219478,0.0,21,715,859,35.702820830648854,42.89331901192638,-1.0603465782088437,1.060346578208693,26.376780552458786,-26.37678055245503,18,338,838,16.877697119943093,41.84470469382341,0.0,0.18189644394786084,0.0,10.924711348219867,19,765,905,38.19952158803688,45.19028370872337,0.8784501342608579,1.7569002685218404,-37.30149190067335,-74.602983801352
11,408.8,20,284,733,14.18126030196402,36.601633103308544,0.0,0.0,0.0,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,20,715,858,35.702820830648854,42.843384996778624,-1.270558099496521,0.10578990646279127,24.040834427559535,6.937043046740412,18,338,839,16.877697119943093,41.89463870897117,0.0,1.1647681930337148,0.0,-30.977877474300932,19,764,903,38.149587572889125,45.09041567842785,0.0,0.10578990646280632,0.0,6.937043046741398
12,442.6,20,284,733,14.18126030196402,36.601633103308544,0.0,-0.15049772115934668,0.0,-5.7883738907441025,20,302,895,15.080072574623712,44.69094355724577,-0.15049772115934132,0.0,-5.788373890743896,0.0,20,715,859,35.702820830648854,42.89331901192638,0.0,0.6479867506666196,0.0,-12.010875823292302,18,338,838,16.877697119943093,41.84470469382341,0.0,0.0,0.0,0.0,19,764,904,38.149587572889125,45.140349693575615,0.0,0.0,0.0,0.0
13,479.1,20,284,733,14.18126030196402,36.601633103308544,0.0,0.0,0.0,0.0,20,301,895,15.030138559475951,44.69094355724577,-0.15742995947997515,0.0,11.533330364833386,0.0,20,715,859,35.702820830648854,42.89331901192638,0.0,-0.19817462203916408,0.0,-4.929716966148358,18,338,839,16.877697119943093,41.89463870897117,0.0,0.15742995947998073,0.0,-11.5333303648338,19,764,903,38.149587572889125,45.09041567842785,-0.35560458151912244,-0.5130345409991032,6.603613398683799,18.1369437635176
14,514.5,20,284,733,14.18126030196402,36.601633103308544,-0.22773471928609146,0.0,-4.309076996898609,0.0,20,302,895,15.080072574623712,44.69094355724577,0.0,0.0,0.0,0.0,21,715,859,35.702820830648854,42.89331901192638,0.0,0.011341392814920097,0.0,-8.724148319169386,18,338,838,16.877697119943093,41.84470469382341,0.0,-0.23907611210102125,0.0,4.415071322271863,19,764,904,38.149587572889125,45.140349693575615,0.0,0.011341392814921691,0.0,-8.724148319170625
15,550.5,20,284,732,14.18126030196402,36.55169908816078,0.0,0.00042929544764855023,0.0,8.585908952968294,20,301,895,15.030138559475951,44.69094355724577,0.000429295447648507,0.0,8.58590895296799,0.0,21,715,859,35.702820830648854,42.89331901192638,0.0,-0.23171226762427766,0.0,-4.294944719634434,18,338,838,16.877697119943093,41.84470469382341,0.0,-0.23171226762431063,0.0,-4.294944719635045,19,764,904,38.149587572889125,45.140349693575615,0.0,-0.23171226762431063,0.0,-4.294944719635045
