frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,147.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,42,322,2.0972286362059465,16.078752877578925,,,,,,,,,,,,,
1,147.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,776,958,38.748795754662254,47.836786511554685,,,,,,,,,,,,,
2,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,776,950,38.748795754662254,47.4373143903726,,,,,,,,,,,,,
3,288.5,18,223,24,11.135285377950622,1.1984163635462552,,,,,20,322,890,16.078752877578925,44.44127348150696,,,,,20,839,564,41.89463870897117,28.162784543336997,,,,,16,530,348,26.465028028313135,17.3770372714207,38.13985011317492,2.0320411945544006,-1916.5753825716035,-102.11262284192966,21,780,897,38.94853181525329,44.790811587541285,,,,
4,306.5,19,227,27,11.335021438541663,1.348218408989537,,,,,20,322,890,16.078752877578925,44.44127348150696,,,,,19,837,566,41.79477067867565,28.26265257363252,,,,,16,530,348,26.465028028313135,17.3770372714207,-14.067932235848069,-34.88389700759073,797.0499850338847,1976.4247596368677,21,780,897,38.94853181525329,44.790811587541285,,,,
5,318.3,19,229,29,11.434889468837184,1.4480864392850583,,,,,20,322,890,16.078752877578925,44.44127348150696,,,,,20,838,565,41.84470469382341,28.212718558484756,,,,,16,530,348,26.465028028313135,17.3770372714207,-95.10456661480704,-232.73556545574723,5627.48914880515,13771.335234067881,21,780,897,38.94853181525329,44.790811587541285,,,,
6,328.3,19,229,30,11.434889468837184,1.498020454432819,0.31898431104855685,2.684914893567775,-362.2490786935053,-243.35809464731483,20,322,890,16.078752877578925,44.44127348150696,0.7886435275063832,0.0,39.63032801539613,0.0,20,839,565,41.89463870897117,28.212718558484756,-1.5772870550128786,2.1562134585251673,-79.2606560307979,45.306028258809995,16,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
7,341.8,19,228,30,11.384955453689424,1.498020454432819,-2.6837203942516292,1.1634467831586701,-232.19726514913557,-174.5176897299246,20,322,890,16.078752877578925,44.44127348150696,0.0,0.0,0.0,0.0,20,839,565,41.89463870897117,28.212718558484756,0.4964006443508405,-0.6670461388078738,-132.16555393260572,42.35213579732532,16,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
8,352.1,19,226,29,11.285087423393904,1.4480864392850583,-4.502366588608165,-0.3549172017425085,-4.16292365756725,-21.001017854586298,20,323,890,16.128686892726684,44.44127348150696,0.5543429915560192,0.0,-54.615073059706425,0.0,19,837,566,41.79477067867565,28.26265257363252,-0.1994257898135359,0.1994257898135611,75.61609091429744,-75.61609091429594,16,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
9,362.4,19,225,29,11.235153408246143,1.4480864392850583,-5.040898450755417,-1.5887646732788399,47.886453367758655,-7.297598422868118,20,323,890,16.128686892726684,44.44127348150696,0.8378159633588619,0.0,-36.74631418240616,0.0,19,837,567,41.79477067867565,28.312586588780277,-2.0511062816778316,1.8633691041977778,51.47067206217892,-62.48165021349562,16,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.0,0.0,0.0,0.0
