frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,146.6,16,714,876,35.65288681550109,43.742197269438314,,,,,,,,,,,,,,,,,,,,,,,44,774,852,38.64892772436673,42.543780905892056,,,,,,,,,,,,,
1,146.6,12,708,876,35.35328272461453,43.742197269438314,,,,,,,,,,,,,,,,,,,,,,,64,566,807,28.26265257363252,40.29675022424283,,,,,,,,,,,,,
2,260.3,16,717,871,35.80268886094437,43.49252719369951,,,,,,,,,,,,,,,,,,,,,,,58,348,987,17.3770372714207,49.28487295083974,,,,,,,,,,,,,
3,283.4,20,265,768,13.232514014156568,38.34932363348017,-35.48168963859011,-8.534571227099624,1877.3380761158783,451.56461519045604,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,,,,,18,347,867,17.327103256272938,43.292791133108466,-33.74316587010686,1.185357114874948,1785.3526915400448,-62.71730766534114,,,,,,,,,
4,300.8,20,264,768,13.182579999008807,38.34932363348017,-23.003444799770577,-5.916808953088162,1566.4777107804725,376.86681229860926,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,,,,,18,347,867,17.327103256272938,43.292791133108466,-11.997973710428779,3.2871160850489796,764.2021471610692,-209.37045127700523,,,,,,,,,
5,311.4,20,265,768,13.232514014156568,38.34932363348017,-186.07852705939496,-42.4028501927382,10004.221884913695,2279.723128641836,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,,,,,18,347,867,17.327103256272938,43.292791133108466,-0.41167815721106643,-50.17818696517214,22.13323425865946,2625.5846629041594,,,,,,,,,
6,321.2,20,265,768,13.232514014156568,38.34932363348017,-0.6501466563052346,0.0,-34.39929398440393,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,0.0,0.0,0.0,18,347,867,17.327103256272938,43.292791133108466,0.0,0.6501466563052577,0.0,34.39929398440516,,,,,,,,,
7,332.2,20,265,768,13.232514014156568,38.34932363348017,0.8758916665248766,0.0,-45.50086579350009,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,0.8758916665249079,0.0,-45.5008657935017,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
8,348.6,20,265,768,13.232514014156568,38.34932363348017,0.0,0.0,0.0,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.0,0.0,0.0,0.0,18,347,866,17.327103256272938,43.24285711796071,0.0,-0.47989401153199485,0.0,46.36657116251173,,,,,,,,,
9,359.4,20,264,768,13.182579999008807,38.34932363348017,-0.705558531072883,0.0,31.49814870861083,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,-0.18961781568298217,-0.18961781568298217,-9.92763432895195,-9.92763432895195,18,347,868,17.327103256272938,43.34272514825623,0.0,0.7055585310729079,0.0,-31.498148708611954,,,,,,,,,
10,370.7,20,265,768,13.232514014156568,38.34932363348017,-0.12229106605629816,0.0,-6.35278265227523,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,-0.12229106605630252,0.0,-6.352782652275455,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
11,406.5,20,265,768,13.232514014156568,38.34932363348017,0.0,0.0,0.0,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.0,0.16136335348466552,0.0,5.5738636782267905,18,347,867,17.327103256272938,43.292791133108466,0.0,0.561429584998515,0.0,-10.396844166639168,,,,,,,,,
12,442.4,20,265,768,13.232514014156568,38.34932363348017,0.13926264822557094,0.0,-11.141011858045681,0.0,,,,,,,,,,20,724,874,36.152226966978695,43.64232923914279,-0.1392626482255759,-0.340180006053009,11.141011858046078,6.29962974172239,18,347,867,17.327103256272938,43.292791133108466,0.0,-0.1392626482255759,0.0,11.141011858046078,,,,,,,,,
13,478.3,20,264,768,13.182579999008807,38.34932363348017,-0.0025734053941700906,0.0,8.578017980567573,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.0,-0.00257340539417022,0.0,8.578017980567878,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
14,514.5,20,265,768,13.232514014156568,38.34932363348017,0.0,0.0,0.0,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,-0.0004285004560787427,0.0,-8.570009121573909,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
15,550.4,20,264,768,13.182579999008807,38.34932363348017,0.0021504743819018234,0.0,8.601897527607363,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.2306396248339121,0.0,-4.290969764351853,0.0,18,347,868,17.327103256272938,43.34272514825623,0.0,-0.0021504743819019097,0.0,-8.601897527607669,,,,,,,,,
16,586.5,20,265,768,13.232514014156568,38.34932363348017,0.23202119480048805,0.0,-4.241703744067424,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,0.2320211948004963,0.0,-4.241703744067575,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
17,622.4,20,265,768,13.232514014156568,38.34932363348017,-0.22947265409011233,0.0,-4.2534319571846595,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,-0.22947265409012052,-0.0025591547975945084,-4.2534319571848105,8.5305159919814,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
18,657.9,20,265,768,13.232514014156568,38.34932363348017,0.23321939494026153,0.0,-4.302940866056486,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.0,0.0,0.0,0.0,18,347,867,17.327103256272938,43.292791133108466,0.0,-0.2332193949402698,0.0,4.302940866056639,,,,,,,,,
19,695.9,20,265,768,13.232514014156568,38.34932363348017,-0.22915936955221414,0.0,-4.189385183769912,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.0,0.0,0.0,0.0,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
20,730.9,20,264,768,13.182579999008807,38.34932363348017,0.0038494349813255288,0.0,8.554299958501488,0.0,,,,,,,,,,20,724,875,36.152226966978695,43.69226325429055,0.0038494349813257005,0.22915231811092954,8.554299958501792,-4.259336767861143,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
21,766.3,20,265,768,13.232514014156568,38.34932363348017,0.0,0.0,0.0,0.0,,,,,,,,,,20,725,874,36.20216098212646,43.64232923914279,0.0,0.23128218213900203,0.0,4.267198932453913,18,347,867,17.327103256272938,43.292791133108466,0.0,0.23128218213900203,0.0,4.267198932453913,,,,,,,,,
22,805.0,20,264,768,13.182579999008807,38.34932363348017,-0.22640725977632672,0.0,4.239836325399378,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,-0.23626388676183901,0.0,-4.331143661995215,0.0,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
23,838.5,20,265,768,13.232514014156568,38.34932363348017,0.23203538637435286,0.0,-4.312925397292803,0.0,,,,,,,,,,20,725,875,36.20216098212646,43.69226325429055,0.23203538637436108,-0.23203538637436108,-4.312925397292956,-4.312925397292956,18,347,867,17.327103256272938,43.292791133108466,0.0,0.0,0.0,0.0,,,,,,,,,
