frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,52,942,2.596568787683553,47.03784226919051,,,,,,,,,,,,,
1,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,791,948,39.49780598187866,47.33744636007708,,,,,,,,,,,,,
2,278.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,775,949,38.69886173951449,47.38738037522484,,,,,,,,,,,,,
3,301.9,23,840,564,41.944572724118935,28.162784543336997,,,,,,,,,,,,,,,,,,,,,,,55,783,945,39.09833386069658,47.1876443146338,-105.4849501460649,-405.4424873169509,-4807.987392742738,-5526.320273048415,,,,,,,,,
4,320.4,22,841,562,41.99450673926669,28.062916513041475,,,,,,,,,,,,,,,,,,,,,,,37,779,943,38.898597800105534,47.087776284338275,-214.00874246479458,-509.8423879366829,-2540.946081763639,-6139.308193202868,,,,,,,,,
5,333.4,,,,,,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,838,566,41.84470469382341,28.26265257363252,,,,,15,530,349,26.465028028313135,17.42697128656846,-84.17775489358738,-207.10400013501655,5148.486537834083,12573.514742057389,21,780,897,38.94853181525329,44.790811587541285,,,,
6,355.7,,,,,,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,838,566,41.84470469382341,28.26265257363252,,,,,16,530,348,26.465028028313135,17.3770372714207,-67.04682518901934,-158.2093068689508,6236.913971071568,14717.144825018679,21,780,896,38.94853181525329,44.74087757239353,,,,
7,366.1,,,,,,,,,,20,323,890,16.128686892726684,44.44127348150696,,,,,20,838,566,41.84470469382341,28.26265257363252,,,,,16,530,348,26.465028028313135,17.3770372714207,-95.67827892187611,-231.66446729337454,7719.522166792886,18313.39662398221,21,780,897,38.94853181525329,44.790811587541285,,,,
8,366.1,,,,,,,,,,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,838,566,41.84470469382341,28.26265257363252,0.0,-1.1100596861428196,0.0,-67.89355878549345,16,530,348,26.465028028313135,17.3770372714207,0.0,-0.8430064976141263,0.0,41.83655075008076,21,781,897,38.99846583040105,44.790811587541285,0.2879766545427568,0.0,-75.78333014283167,0.0
9,377.2,,,,,,,,,,20,323,890,16.128686892726684,44.44127348150696,0.0,0.0,0.0,0.0,20,838,566,41.84470469382341,28.26265257363252,0.0,-0.1956604979217807,0.0,-18.20097655086332,16,530,348,26.465028028313135,17.3770372714207,0.0,0.0,0.0,0.0,21,780,897,38.94853181525329,44.790811587541285,0.0,1.7391710339986541,0.0,-54.26430683303131
