frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,509,991,25.41641371021016,49.484609011430784,,,,,,,,,,,,,
1,152.4,11,732,856,36.55169908816078,42.7435169664831,,,,,,,,,,,,,,,,,,,,,,,60,333,992,16.62802704420429,49.53454302657855,,,,,,,,,,,,,
2,297.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,344,1010,17.177301210829658,50.43335529923824,,,,,,,,,,,,,
3,297.5,14,727,855,36.30202901242198,42.693582951335344,,,,,,,,,,,,,,,,,,,,,,,15,761,940,37.999785527445844,46.937974238894995,-346.91238690283416,-93.2904707098327,-5977.042773023943,-1043.963836576589,,,,,,,,,
4,314.5,19,711,851,35.50308477005781,42.4938468907443,-453.83382725854193,-115.60449886646683,-5519.616194183808,-1407.3322185576703,,,,,,,,,,,,,,,,,,,19,376,829,18.775189695557998,41.39529855749356,-34.77487966483463,-1.5681311678288685,-592.4835732905219,600.1619252234173,,,,,,,,,
5,329.3,20,241,731,12.034097650610313,36.501765073013026,,,,,20,301,894,15.030138559475951,44.641009542098004,,,,,20,715,857,35.702820830648854,42.79345098163086,,,,,18,337,838,16.827763104795334,41.84470469382341,-5.833147886348909,-155.4151199894949,324.44128643730085,7211.838514593737,19,764,903,38.149587572889125,45.09041567842785,,,,
6,341.7,20,241,731,12.034097650610313,36.501765073013026,-268.4513891484907,-68.33877735704917,12696.689217510275,3246.497736676918,20,301,894,15.030138559475951,44.641009542098004,,,,,20,715,857,35.702820830648854,42.79345098163086,,,,,19,337,837,16.827763104795334,41.79477067867565,-233.67452902732944,-56.157803297492826,11100.927744766239,2724.1750317050905,19,763,903,38.09965355774136,45.09041567842785,,,,
7,355.9,20,240,731,11.984163635462552,36.501765073013026,-272.6919345498705,-69.64753120751192,14270.43226706649,3627.475583724576,20,301,894,15.030138559475951,44.641009542098004,,,,,21,715,858,35.702820830648854,42.843384996778624,,,,,18,337,838,16.827763104795334,41.84470469382341,-22.635447642441363,4.548939400949625,1178.9295647104868,-304.6512697268716,20,763,903,38.09965355774136,45.09041567842785,,,,
8,372.4,20,240,731,11.984163635462552,36.501765073013026,-0.5109092404247557,0.0,30.053484730867982,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,857,35.702820830648854,42.79345098163086,0.0,0.0,0.0,0.0,18,338,838,16.877697119943093,41.84470469382341,0.5109092404247375,0.0,-30.053484730866916,0.0,20,763,903,38.09965355774136,45.09041567842785,-0.5109092404247738,0.0,30.05348473086905,0.0
9,383.8,20,240,731,11.984163635462552,36.501765073013026,-0.6907039854969163,0.0,23.533355553557627,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,857,35.702820830648854,42.79345098163086,0.0,0.3552875188814532,0.0,16.8782669302353,18,337,838,16.827763104795334,41.84470469382341,0.0,0.6907039854969408,0.0,-23.533355553558465,20,763,902,38.09965355774136,45.04048166328009,0.0,-0.3354164666154876,0.0,40.41162248379377
10,394.3,20,241,731,12.034097650610313,36.501765073013026,0.7080279060653346,0.0,-30.850889153173622,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,21,715,857,35.702820830648854,42.79345098163086,0.0,-0.8934047891529935,0.0,21.195843159027127,18,337,837,16.827763104795334,41.79477067867565,0.0,-0.7080279060653596,0.0,30.850889153174723,19,763,903,38.09965355774136,45.09041567842785,0.0,0.18537688308763395,0.0,9.655045994147596
11,406.4,20,240,731,11.984163635462552,36.501765073013026,0.0,0.0,0.0,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,857,35.702820830648854,42.79345098163086,0.0,0.0,0.0,0.0,18,338,838,16.877697119943093,41.84470469382341,0.0,0.0,0.0,0.0,19,763,903,38.09965355774136,45.09041567842785,0.0,0.0,0.0,0.0
12,442.5,20,240,731,11.984163635462552,36.501765073013026,0.0,0.0,0.0,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,858,35.702820830648854,42.843384996778624,0.0,0.5507606584024025,0.0,-10.218194033439755,18,337,838,16.827763104795334,41.84470469382341,0.16330579313117127,0.0,5.564081537688971,0.0,19,763,903,38.09965355774136,45.09041567842785,0.0,0.5507606584024025,0.0,-10.218194033439755
13,478.6,20,240,731,11.984163635462552,36.501765073013026,-0.3325347036464452,0.0,6.163757250165807,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,857,35.702820830648854,42.79345098163086,0.0,-0.202978124470493,0.0,-4.815613866441114,18,337,838,16.827763104795334,41.84470469382341,0.0,0.33253470364645704,0.0,-6.163757250166026,19,763,904,38.09965355774136,45.140349693575615,0.0,0.12955657917596408,0.0,-10.979371116607142
14,514.5,20,240,731,11.984163635462552,36.501765073013026,0.23032255499088336,0.0,4.261286863846129,0.0,20,301,894,15.030138559475951,44.641009542098004,0.0,0.0,0.0,0.0,20,715,857,35.702820830648854,42.79345098163086,0.0,0.0,0.0,0.0,18,338,838,16.877697119943093,41.84470469382341,-0.23032255499087517,-0.23032255499089158,-4.261286863845978,-4.261286863846281,19,763,903,38.09965355774136,45.09041567842785,0.0,0.0,0.0,0.0
