frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,150.6,21,882,516,,,,,,,,,,,,,,,,,,,,,,,,,56,342,9,17.077433180534136,0.4494061363298457,,,,,,,,,,,,,
1,150.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,342,12,17.077433180534136,0.5992081817731276,,,,,,,,,,,,,
2,255.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,342,22,17.077433180534136,1.098548333250734,,,,,,,,,,,,,
3,277.7,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,,,,,21,887,511,44.29147143606368,25.516281740505683,,,,,18,599,265,29.910475073508618,13.232514014156568,28.382992961719655,27.550276958483323,-1142.1727549987793,-1149.0939844170719,21,795,890,39.697542042469706,44.44127348150696,,,,
4,300.1,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,,,,,21,887,512,44.29147143606368,25.566215755653445,,,,,19,599,264,29.910475073508618,13.182579999008807,19.209205679964704,18.835485725101577,-891.3784538266691,-874.0364605615589,21,796,890,39.74747605761746,44.44127348150696,,,,
5,315.9,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,,,,,21,888,511,44.34140545121144,25.516281740505683,,,,,19,598,264,29.86054105836086,13.182579999008807,91.83666136152264,86.81434394331437,-3967.0264087050805,-3750.0796519790215,21,796,890,39.74747605761746,44.44127348150696,,,,
6,327.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.4851038180919403,0.0,-20.909647331549138,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.5565593833748508,0.0,22.396755870215326,19,599,264,29.910475073508618,13.182579999008807,-0.5565593833748111,-0.48510381809192304,-22.39675587021373,20.909647331548395,21,796,890,39.74747605761746,44.44127348150696,0.48510381809187125,0.0,-20.909647331546164,0.0
7,343.2,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.0,0.0,0.0,0.0,20,887,511,44.29147143606368,25.516281740505683,0.0,-1.523459751892348e-15,0.0,53.76157013341071,19,599,264,29.910475073508618,13.182579999008807,-0.5792809181874583,0.0,-26.880785066703428,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
8,362.2,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,-0.5637047867986814,0.5637047867986814,22.2368752188829,-22.2368752188829,19,598,264,29.86054105836086,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
9,373.8,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.44087130597908153,0.0,-27.383310930377792,19,598,264,29.86054105836086,13.182579999008807,-0.6766919983816984,0.0,17.218625913020322,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
10,386.3,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.14492965178115635,0.6699706901150927,6.725273864554815,-22.672442981898246,19,598,264,29.86054105836086,13.182579999008807,-0.8149003418961911,0.0,15.947169117342293,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
11,412.9,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
12,452.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.17294082147585293,0.0,11.764681733051209,19,598,264,29.86054105836086,13.182579999008807,0.19475276838026745,0.0,4.9555411801594795,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
13,488.5,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.22511264321819177,0.0,4.405335483721953,0.0,21,888,511,44.34140545121144,25.516281740505683,0.025810653694916315,-0.025810653694916315,-9.056369717514505,9.056369717514505,19,598,264,29.86054105836086,13.182579999008807,0.22511264321817576,0.0,4.40533548372164,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
14,522.2,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.2262483047568895,0.0,4.139950681736311
15,560.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.23181637277482858,0.0,-4.2691781358163645,19,599,264,29.910475073508618,13.182579999008807,0.23181637277481212,0.0,-4.269178135816061,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
16,596.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.23171147290852404,0.0,-4.283021680379371,0.0,21,887,512,44.29147143606368,25.566215755653445,-0.23171147290852404,0.001283125210439242,4.283021680379371,-8.554168069593176,19,599,264,29.910475073508618,13.182579999008807,0.001283125210439156,0.0,-8.554168069592567,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
17,632.2,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.23265220169111256,0.0,4.230040030747501,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,-0.23265220169111256,0.0,-4.230040030747501,19,598,264,29.86054105836086,13.182579999008807,0.0,0.0,0.0,0.0,21,796,891,39.74747605761746,44.491207496654724,0.0,-0.00755177510216563,0.0,-8.390861224628221
18,669.0,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,-0.23149504979225458,0.0,-4.263260585492717,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,-0.23149504979225458,0.0,-4.263260585492717,19,599,264,29.910475073508618,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,-0.23149504979222163,0.0,-4.263260585492111,0.0
19,704.6,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.23149269140907727,0.0,4.2514727531510985,19,598,264,29.86054105836086,13.182579999008807,-0.23149269140906084,0.0,4.251472753150796,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
20,740.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.23462769380724402,0.0,-4.193524464830099,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.015259519742733325,0.0,8.248389050126047,19,598,264,29.86054105836086,13.182579999008807,0.21936817406449505,0.0,4.054864585295659,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,-0.23462769380724402,0.0,4.193524464830099
21,777.1,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,-0.2304267640498073,0.0,4.283025354085637,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.002146488310586161,0.0,8.585953242344534,19,599,264,29.910475073508618,13.182579999008807,-0.2325732523603769,0.0,-4.302927888258591,0.0,21,795,890,39.697542042469706,44.44127348150696,0.0021464883105858155,0.0,8.585953242343312,0.0
22,813.5,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.2340796005268624,0.0,4.298982562476813,19,598,264,29.86054105836086,13.182579999008807,0.2340796005268458,0.0,4.298982562476507,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
23,852.3,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.21874802917098735,0.0,-4.065948497601995,19,599,264,29.910475073508618,13.182579999008807,-0.017832925136902017,0.0,-8.294383784605708,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.2365809543078907,0.0,4.228435287004302
24,884.7,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.21669707781797165,0.0,4.027826725241108,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.23730412811764803,0.0,-4.21499339462963,19,598,264,29.86054105836086,13.182579999008807,-0.020607050299674905,0.0,8.242820119870151,0.0,21,796,890,39.74747605761746,44.44127348150696,0.23730412811761425,0.21669707781797165,-4.2149933946290306,4.027826725241108
25,920.9,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.23702982881574422,0.0,-4.24404348819596,19,599,264,29.910475073508618,13.182579999008807,0.01789812305968549,0.0,-8.324708399853792,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
26,959.9,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,-0.21296650580185977,0.0,-3.9584852379527833,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,-0.23863503844729428,0.0,4.190255284412544,0.0,21,796,891,39.74747605761746,44.491207496654724,0.0,0.02566853264545148,0.0,-8.148740522365625
27,997.3,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.21974501658989484,0.0,-3.9736892692566825,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,-0.2277642520772184,0.0,-4.045546218067825,19,599,264,29.910475073508618,13.182579999008807,0.21974501658987922,0.0,-3.9736892692563996,0.0,21,796,891,39.74747605761746,44.491207496654724,0.0,-0.008019235487323542,0.0,-8.019235487324506
28,1032.6,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,-0.21996082857665525,0.0,4.065819382193257,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
29,1073.8,,,,,,,,,,20,336,893,16.77782908964757,44.59107552695024,0.04545449582466049,0.0,8.496167443861832,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,-0.2538520599824567,0.0,-4.457454960183614,18,598,264,29.86054105836086,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,-0.2083975641577962,0.0,4.038712483678219
30,1107.9,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.026812206314230078,0.0,8.64909881104157,19,599,264,29.910475073508618,13.182579999008807,0.0,0.24604393100518365,0.0,4.449257341865883,21,796,890,39.74747605761746,44.44127348150696,0.0,-0.21923172469096236,0.0,4.19984146917553
31,1140.8,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,0.22145339312363987,0.0,4.0934083756680195,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
32,1177.0,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.24931462626253667,0.0,-4.545389722197567,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.24931462626253667,0.0,4.545389722197567,19,598,264,29.86054105836086,13.182579999008807,0.22064490170890605,0.0,4.2760639866067045,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
33,1212.3,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.01807382648320295,0.0,-8.816500723513355,19,599,265,29.910475073508618,13.232514014156568,-0.22567922810198568,0.01807382648320232,-4.323356860191302,-8.816500723513041,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
34,1252.0,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,-0.0278777921897811,0.0,-8.577782212240338,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
35,1286.7,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,-0.00041531661621799747,0.0,-8.306332324348254,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
36,1320.8,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.234070906844559,0.0,4.168671537748158,19,598,264,29.86054105836086,13.182579999008807,-0.015572939301121663,-0.23407090684455065,8.196283842695706,4.1686715377480095,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
37,1356.7,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,-0.21628815739490412,0.0,-4.1315789378205166,19,598,264,29.86054105836086,13.182579999008807,-0.029887849928414856,0.0,8.539385693832818,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
38,1396.3,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,0.02223513753829204,0.0,8.719661779722525,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
39,1433.1,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.21726217283892457,0.0,-4.049621115357394,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
40,1468.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.22006404494598666,0.0,4.0639712824743635,19,599,264,29.910475073508618,13.182579999008807,0.22006404494597104,0.0,-4.063971282474075,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
41,1500.8,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.24751451743027472,0.0,-4.40809470045013,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
42,1540.4,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
43,1576.7,,,,,,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
44,1613.1,15,403,1,20.123408104547536,0.049934015147760635,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,-0.23699476025319552,0.0,-4.220743726682024,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
45,1649.2,20,430,12,21.47162651353707,0.5992081817731276,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.0,0.0,0.0,0.0,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
46,1684.4,20,457,36,22.81984492252661,1.7976245453193829,,,,,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.23021429580400826,0.0,4.275102986146855,19,599,264,29.910475073508618,13.182579999008807,0.0,-0.23021429580400007,0.0,-4.2751029861467025,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
47,1720.7,20,488,62,24.367799392107187,3.095908939161159,44.73142430470499,35.455166763860156,98.24179593057906,132.8410711187583,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,598,264,29.86054105836086,13.182579999008807,-0.0008609847360821197,-0.2313898476794721,8.609847360829107,-4.300926536793155,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
48,1758.5,20,522,90,26.06555590713105,4.4940613632984565,48.40518167884744,41.19492252043912,116.64630597004559,101.74567591964936,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,599,264,29.910475073508618,13.182579999008807,0.23881168217167148,-0.23881168217166301,4.369838649069929,-4.369838649069773,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
49,1792.6,21,557,120,27.813246437302674,5.992081817731276,51.629849133055345,43.792476181194374,101.29597777452534,92.9149227987692,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,512,44.29147143606368,25.566215755653445,0.0,0.0008514711574818741,0.0,-8.514711574807238,20,599,263,29.910475073508618,13.132645983861046,0.23011027686298713,-0.23096174802046077,4.253424710960951,4.261286863846135,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
50,1828.5,21,596,154,29.760673028065337,7.689838332755137,54.98233925800577,46.2860832792553,91.94215496553939,68.10357666222761,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,20,599,263,29.910475073508618,13.132645983861046,0.45902989415917933,-0.23373361545857546,-0.07754905108399462,4.257442904527788,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
51,1864.6,20,638,189,31.857901664271285,9.43752886292676,58.48647059873864,49.37450369679746,73.38741542281412,52.44058565166718,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,20,600,263,29.96040908865638,13.132645983861046,0.2413661718723125,-0.023594781432650206,-4.3216861570691565,8.426707654517708,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
52,1901.0,21,681,226,34.00506431562499,11.285087423393904,61.88800187051057,51.93800746887972,87.96883287963004,57.371632324576446,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.2334665734138021,0.0,4.191500420355509,20,600,263,29.96040908865638,13.132645983861046,0.0124051857144633,0.2210613876993309,-8.270123809642199,4.078623389286544,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
53,1938.3,21,728,264,36.35196302756974,13.182579999008807,65.64459726487355,54.74162543230615,102.2701948863332,85.91358459552941,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,20,600,263,29.96040908865638,13.132645983861046,0.0008268590022823076,0.2267662694691088,-8.268590022812129,4.130533141513824,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
54,1976.3,21,778,306,38.84866378495777,15.279808635214753,69.82653447392696,57.94813657750387,129.65759577124686,101.07119377011277,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,0.0,0.0,0.0,19,600,264,29.96040908865638,13.182579999008807,-0.23539426693765758,0.21965061544483816,-4.2147585843806175,-4.071373780256505,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
55,2012.4,21,830,349,41.44523257264132,17.42697128656846,72.50196249877516,59.747243994328045,102.58701322924934,82.83010062781723,20,337,893,16.827763104795334,44.59107552695024,0.0,0.0,0.0,0.0,21,887,511,44.29147143606368,25.516281740505683,0.0,-0.22321785789079995,0.0,-4.0075019369982,19,599,264,29.910475073508618,13.182579999008807,-0.22442172730124244,0.22442172730123447,4.0182941325200145,-4.018294132519872,21,796,890,39.74747605761746,44.44127348150696,0.0,0.0,0.0,0.0
